date,tip_movi,tip_naci,sex_migr,nac_migr,via_tran,mot_viam,pais_prod,lug_prod,iso_pais_res,jef_migr,can_jefm,lat_can_jefm,lng_can_jefm,iso_nac_migr,lat_nac_migr,lng_nac_migr,iso_pais_prod,lat_pais_prod,lng_pais_prod,count
2017-01,1,1,2,Ecuador,3,1,China,Shanghai,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CN,35.86166,104.195397,3
2017-01,1,1,2,Ecuador,3,1,China,Shanghai,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CN,35.86166,104.195397,3
2017-01,1,1,2,Ecuador,3,1,Colombia,Armenia,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,5
2017-01,1,1,2,Ecuador,3,1,Colombia,Barrancabermeja,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Barrancabermeja,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,4
2017-01,1,1,2,Ecuador,3,1,Colombia,Barranquilla,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,11
2017-01,1,1,2,Ecuador,3,1,Colombia,Barranquilla,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,5
2017-01,1,1,2,Ecuador,3,1,Colombia,Barranquilla,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,DE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,BO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,BE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,3
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,38
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,550
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1998
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,9
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,18
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,4
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,22
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,IT,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,PA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,GB,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,7
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,RU,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CH,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,CH,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,UY,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Bogotá Dc,VE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,3
2017-01,1,1,2,Ecuador,3,1,Colombia,Bucaramanga,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,9
2017-01,1,1,2,Ecuador,3,1,Colombia,Bucaramanga,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,3
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,DE,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,AU,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,CA,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,CO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,CO,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,3
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,194
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,23
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,EC,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,212
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,ES,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,US,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,IT,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,CH,Aeropuerto Transfronterizo Coronel Carlos Concha Torres,801,0.95,-79.6667,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cali,UY,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cartagena de Indias,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Cartagena de Indias,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,57
2017-01,1,1,2,Ecuador,3,1,Colombia,Cartagena de Indias,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,26
2017-01,1,1,2,Ecuador,3,1,Colombia,Cúcuta,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Cúcuta,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Ibagué,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Manizales,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,2,Ecuador,3,1,Colombia,Manizales,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Medellín,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,85
2017-01,1,1,2,Ecuador,3,1,Colombia,Medellín,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,80
2017-01,1,1,2,Ecuador,3,1,Colombia,Medellín,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Pasto,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,3
2017-01,1,1,2,Ecuador,3,1,Colombia,Pereira,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,8
2017-01,1,1,2,Ecuador,3,1,Colombia,Pereira,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,4
2017-01,1,1,2,Ecuador,3,1,Colombia,Santa Marta,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,5
2017-01,1,1,2,Ecuador,3,1,Colombia,Santa Marta,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,3
2017-01,1,1,2,Ecuador,3,1,Colombia,Sincelejo,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,2,Ecuador,3,1,Colombia,Valledupar,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,7
2017-01,1,1,2,Ecuador,3,1,Corea del Sur,Mogpo,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,KR,35.907757,127.766922,1
2017-01,1,1,2,Ecuador,3,1,Corea del Sur,Seoul,KR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,KR,35.907757,127.766922,1
2017-01,1,1,2,Ecuador,3,1,Corea del Sur,Seoul,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,KR,35.907757,127.766922,3
2017-01,1,1,2,Ecuador,3,1,Corea del Sur,Ulsan,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,KR,35.907757,127.766922,1
2017-01,1,1,2,Ecuador,3,1,Costa Rica,Alajuela,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,1
2017-01,1,1,2,Ecuador,3,1,Costa Rica,Alajuela,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,1
2017-01,1,1,2,Ecuador,3,1,Costa Rica,Cártago,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,1
2017-01,1,1,2,Ecuador,3,1,Costa Rica,San Jose,CR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,5
2017-01,1,1,2,Ecuador,3,1,Costa Rica,San Jose,CR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,6
2017-01,1,1,2,Ecuador,3,1,Costa Rica,San Jose,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,35
2017-01,1,1,2,Ecuador,3,1,Costa Rica,San Jose,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,45
2017-01,1,1,2,Ecuador,3,1,Croacia,Osijek,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,HR,45.1,15.2,2
2017-01,1,1,2,Ecuador,3,1,Cuba,Bayamo,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Cuba,Bayamo,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Cuba,Camaguey,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Cuba,Holguin,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,3
2017-01,1,1,2,Ecuador,3,1,Cuba,La Habana,DE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Cuba,La Habana,CR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Cuba,La Habana,CU,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,2
2017-01,1,1,2,Ecuador,3,1,Cuba,La Habana,CU,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Cuba,La Habana,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,62
2017-01,1,1,2,Ecuador,3,1,Cuba,La Habana,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,214
2017-01,1,1,2,Ecuador,3,1,Cuba,La Habana,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Cuba,La Habana,IT,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Cuba,Santa Clara,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,2,Ecuador,3,1,Dinamarca,Aalborg,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,DK,56.26392,9.501785,1
2017-01,1,1,2,Ecuador,3,1,Dinamarca,Odense,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,DK,56.26392,9.501785,3
2017-01,1,1,2,Ecuador,3,1,Egipto,Cairo,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,EG,26.820553,30.802498,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,Ahuachapan,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,2
2017-01,1,1,2,Ecuador,3,1,El Salvador,Ahuachapan,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,Apopa,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,2
2017-01,1,1,2,Ecuador,3,1,El Salvador,Nueva San Salvador,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,5
2017-01,1,1,2,Ecuador,3,1,El Salvador,Nueva San Salvador,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Martin,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,4
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Martin,MX,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Miguel,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,AR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,CA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,2
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,CL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,11
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,63
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,SV,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,2
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,FR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,El Salvador,San Salvador,IT,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,2,Ecuador,3,1,Emiratos Árabes Unidos,Abu Dhabi,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AE,23.424076,53.847818,4
2017-01,1,1,2,Ecuador,3,1,Emiratos Árabes Unidos,Abu Dhabi,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,AE,23.424076,53.847818,2
2017-01,1,1,2,Ecuador,3,1,Emiratos Árabes Unidos,Dubai,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AE,23.424076,53.847818,21
2017-01,1,1,2,Ecuador,3,1,Emiratos Árabes Unidos,Dubai,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,AE,23.424076,53.847818,10
2017-01,1,1,2,Ecuador,3,1,España,A Coruña,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,6
2017-01,1,1,2,Ecuador,3,1,España,A Coruña,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,3
2017-01,1,1,2,Ecuador,3,1,España,A Coruña,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,5
2017-01,1,1,2,Ecuador,3,1,España,Albacete,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,2,Ecuador,3,1,España,Albacete,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,2,Ecuador,3,1,España,Albacete,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,3
2017-01,1,1,2,Ecuador,3,1,España,Alcalá de Henares,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,2,Ecuador,3,1,España,Alcalá de Henares,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,2,Ecuador,3,1,España,Alcorcon,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,4
2017-01,1,1,2,Ecuador,3,1,España,Alcorcon,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,2,Ecuador,3,1,España,Alcorcon,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
